id,city,title,rent_raw,size_raw,rent,size,size_norm
1000721,Berlin,Real Market Listing,640.0,30.0,640.0,30.0,0.39163961038961037
1005114,Berlin,Real Market Listing,1100.0,55.85,1100.0,55.85,0.9161931818181819
1005631,Berlin,Real Market Listing,1450.0,51.59,1450.0,51.59,0.8297483766233766
1002509,Berlin,Real Market Listing,900.0,59.0,900.0,59.0,0.9801136363636362
1005086,Berlin,Real Market Listing,850.0,52.0,850.0,52.0,0.8380681818181818
1001509,München,Real Market Listing,1130.0,46.27,1130.0,46.27,0.7217938311688313
1003424,Berlin,Real Market Listing,300.0,22.3,300.0,22.3,0.23538961038961043
1000443,Köln,Real Market Listing,500.0,54.0,500.0,54.0,0.8786525974025974
1006208,Hamburg,Real Market Listing,280.0,25.0,280.0,25.0,0.29017857142857145
1001669,München,Real Market Listing,950.0,36.0,950.0,36.0,0.5133928571428571
1004947,München,Real Market Listing,530.0,17.0,530.0,17.0,0.12784090909090912
1005466,Berlin,Real Market Listing,950.0,17.0,950.0,17.0,0.12784090909090912
1001142,Berlin,Real Market Listing,640.0,45.0,640.0,45.0,0.6960227272727272
1001210,Berlin,Real Market Listing,542.1,27.8,542.1,27.8,0.3469967532467533
1004558,Berlin,Real Market Listing,373.21,51.72,373.21,51.72,0.8323863636363635
1004796,München,Real Market Listing,820.0,42.11,820.0,42.11,0.6373782467532467
1002182,Hamburg,Real Market Listing,605.0,35.6,605.0,35.6,0.505275974025974
1000376,Berlin,Real Market Listing,699.0,58.0,699.0,58.0,0.9598214285714285
1003094,Berlin,Real Market Listing,515.0,47.0,515.0,47.0,0.7366071428571428
1003901,Berlin,Real Market Listing,1105.0,55.0,1105.0,55.0,0.8989448051948051
1002948,Köln,Real Market Listing,770.0,46.0,770.0,46.0,0.716314935064935
1004060,Köln,Real Market Listing,750.0,45.0,750.0,45.0,0.6960227272727272
1005087,Berlin,Real Market Listing,252.28,29.0,252.28,29.0,0.3713474025974026
1000607,Berlin,Real Market Listing,400.0,33.0,400.0,33.0,0.4525162337662338
1002609,München,Real Market Listing,920.0,50.0,920.0,50.0,0.7974837662337662
1003346,Berlin,Real Market Listing,470.0,19.5,470.0,19.5,0.17857142857142858
1006314,Berlin,Real Market Listing,720.0,29.01,720.0,29.01,0.37155032467532473
1001919,München,Real Market Listing,580.0,27.0,580.0,27.0,0.330762987012987
1001385,Köln,Real Market Listing,340.0,40.0,340.0,40.0,0.5945616883116883
1000050,Berlin,Real Market Listing,625.0,30.44,625.0,30.44,0.4005681818181818
1006452,Hamburg,Real Market Listing,757.0,49.0,757.0,49.0,0.7771915584415584
1000476,München,Real Market Listing,790.0,31.09,790.0,31.09,0.41375811688311687
1002124,Hamburg,Real Market Listing,590.0,56.5,590.0,56.5,0.9293831168831168
1000410,München,Real Market Listing,1290.0,32.49,1290.0,32.49,0.44216720779220786
1002405,Hamburg,Real Market Listing,876.18,51.54,876.18,51.54,0.8287337662337663
1002114,Berlin,Real Market Listing,505.0,18.25,505.0,18.25,0.15320616883116883
1000599,München,Real Market Listing,630.0,30.0,630.0,30.0,0.39163961038961037
1003320,Köln,Real Market Listing,501.7,17.69,501.7,17.69,0.1418425324675325
1004084,München,Real Market Listing,1350.0,53.0,1350.0,53.0,0.8583603896103895
1004407,Köln,Real Market Listing,580.0,58.0,580.0,58.0,0.9598214285714285
1004174,Köln,Real Market Listing,534.0,36.0,534.0,36.0,0.5133928571428571
1003912,Köln,Real Market Listing,990.0,40.0,990.0,40.0,0.5945616883116883
1004392,Köln,Real Market Listing,780.0,58.0,780.0,58.0,0.9598214285714285
1001876,Köln,Real Market Listing,725.0,51.94,725.0,51.94,0.8368506493506492
1003480,München,Real Market Listing,850.0,32.0,850.0,32.0,0.432224025974026
1005061,Berlin,Real Market Listing,585.0,25.05,585.0,25.05,0.2911931818181818
1000263,Köln,Real Market Listing,375.0,17.0,375.0,17.0,0.12784090909090912
1001225,Berlin,Real Market Listing,654.0,32.7,654.0,32.7,0.4464285714285715
1004800,Berlin,Real Market Listing,579.0,47.54,579.0,47.54,0.7475649350649352
1000672,München,Real Market Listing,1000.0,31.0,1000.0,31.0,0.4119318181818182
1002488,München,Real Market Listing,975.0,38.0,975.0,38.0,0.5539772727272727
1000509,Köln,Real Market Listing,699.0,28.0,699.0,28.0,0.3510551948051948
1006357,Hamburg,Real Market Listing,800.0,45.0,800.0,45.0,0.6960227272727272
1005901,Berlin,Real Market Listing,586.84,56.3,586.84,56.3,0.9253246753246752
1005453,Köln,Real Market Listing,1150.0,55.0,1150.0,55.0,0.8989448051948051
1005017,München,Real Market Listing,890.0,50.0,890.0,50.0,0.7974837662337662
1005288,Hamburg,Real Market Listing,720.0,55.5,720.0,55.5,0.9090909090909091
1003731,Potsdam,Real Market Listing,470.0,26.0,470.0,26.0,0.3104707792207792
1001961,Berlin,Real Market Listing,300.17,37.0,300.17,37.0,0.533685064935065
1001022,Hamburg,Real Market Listing,900.0,59.0,900.0,59.0,0.9801136363636362
1006511,München,Real Market Listing,1400.0,35.0,1400.0,35.0,0.49310064935064934
1002436,Berlin,Real Market Listing,691.01,59.57,691.01,59.57,0.9916801948051949
1003855,München,Real Market Listing,820.0,24.0,820.0,24.0,0.26988636363636365
1002291,München,Real Market Listing,1290.0,22.0,1290.0,22.0,0.22930194805194806
1001480,Hamburg,Real Market Listing,590.0,50.99,590.0,50.99,0.8175730519480521
1001215,München,Real Market Listing,830.0,43.0,830.0,43.0,0.6554383116883116
1006063,Hamburg,Real Market Listing,1285.0,58.35,1285.0,58.35,0.9669237012987014
1005050,München,Real Market Listing,840.0,15.0,840.0,15.0,0.08725649350649352
1005976,Berlin,Real Market Listing,314.46,34.34,314.46,34.34,0.4797077922077923
1001499,Berlin,Real Market Listing,608.0,38.0,608.0,38.0,0.5539772727272727
1002344,München,Real Market Listing,700.0,32.0,700.0,32.0,0.432224025974026
1005069,München,Real Market Listing,700.0,33.0,700.0,33.0,0.4525162337662338
1000969,Berlin,Real Market Listing,483.66,26.87,483.66,26.87,0.328125
1000181,Berlin,Real Market Listing,599.0,38.89,599.0,38.89,0.5720373376623377
1000188,Köln,Real Market Listing,510.0,30.4,510.0,30.4,0.3997564935064935
1000069,München,Real Market Listing,790.0,20.0,790.0,20.0,0.18871753246753248
1001149,Berlin,Real Market Listing,672.25,53.78,672.25,53.78,0.8741883116883117
1005405,München,Real Market Listing,990.0,33.0,990.0,33.0,0.4525162337662338
1003504,Berlin,Real Market Listing,515.0,30.06,515.0,30.06,0.39285714285714285
1002499,München,Real Market Listing,1100.0,56.0,1100.0,56.0,0.9192370129870129
1001612,Berlin,Real Market Listing,970.0,50.21,970.0,50.21,0.8017451298701299
1006048,Berlin,Real Market Listing,805.0,48.7,805.0,48.7,0.7711038961038961
1000324,Berlin,Real Market Listing,515.0,54.77,515.0,54.77,0.8942775974025975
1003939,Berlin,Real Market Listing,798.0,44.0,798.0,44.0,0.6757305194805194
1002022,Berlin,Real Market Listing,821.5,53.0,821.5,53.0,0.8583603896103895
1000291,Berlin,Real Market Listing,386.0,32.86,386.0,32.86,0.4496753246753247
1000208,Berlin,Real Market Listing,838.0,49.31,838.0,49.31,0.7834821428571428
1006458,München,Real Market Listing,1150.0,26.0,1150.0,26.0,0.3104707792207792
1002704,Hamburg,Real Market Listing,544.93,37.02,544.93,37.02,0.5340909090909092
1001507,Berlin,Real Market Listing,850.0,44.0,850.0,44.0,0.6757305194805194
1003978,Berlin,Real Market Listing,521.0,21.0,521.0,21.0,0.20900974025974026
1003773,München,Real Market Listing,945.54,51.11,945.54,51.11,0.8200081168831168
1005199,München,Real Market Listing,1350.0,50.0,1350.0,50.0,0.7974837662337662
1004290,Berlin,Real Market Listing,273.0,39.0,273.0,39.0,0.5742694805194806
1000169,Berlin,Real Market Listing,567.0,42.49,567.0,42.49,0.6450892857142858
1005552,Berlin,Real Market Listing,351.18,51.08,351.18,51.08,0.8193993506493505
1000896,Köln,Real Market Listing,527.22,29.29,527.22,29.29,0.37723214285714285
1000765,München,Real Market Listing,1090.0,45.0,1090.0,45.0,0.6960227272727272
1001501,Berlin,Real Market Listing,1044.8,52.24,1044.8,52.24,0.8429383116883118
1004871,Berlin,Real Market Listing,710.0,36.0,710.0,36.0,0.5133928571428571
1001360,München,Real Market Listing,645.0,45.0,645.0,45.0,0.6960227272727272
1005270,Berlin,Real Market Listing,345.1,48.0,345.1,48.0,0.7568993506493505
1001350,Berlin,Real Market Listing,539.59,55.1,539.59,55.1,0.9009740259740261
1004328,Hamburg,Real Market Listing,990.0,36.0,990.0,36.0,0.5133928571428571
1002083,Potsdam,Real Market Listing,261.58,11.0,261.58,11.0,0.006087662337662352
1000416,Berlin,Real Market Listing,740.0,12.0,740.0,12.0,0.026379870129870142
1003334,Hamburg,Real Market Listing,533.0,38.0,533.0,38.0,0.5539772727272727
1006363,Berlin,Real Market Listing,629.0,57.35,629.0,57.35,0.9466314935064936
1004619,Berlin,Real Market Listing,602.98,59.76,602.98,59.76,0.9955357142857143
1000144,Berlin,Real Market Listing,661.0,55.05,661.0,55.05,0.8999594155844155
1004055,Berlin,Real Market Listing,712.0,50.0,712.0,50.0,0.7974837662337662
1000029,Berlin,Real Market Listing,311.99,43.88,311.99,43.88,0.6732954545454547
1004680,Berlin,Real Market Listing,489.0,36.0,489.0,36.0,0.5133928571428571
1005856,Berlin,Real Market Listing,534.82,41.14,534.82,41.14,0.6176948051948052
1003947,Köln,Real Market Listing,400.0,20.0,400.0,20.0,0.18871753246753248
1000964,Hamburg,Real Market Listing,610.0,53.0,610.0,53.0,0.8583603896103895
1002925,Köln,Real Market Listing,690.0,17.0,690.0,17.0,0.12784090909090912
1000693,Berlin,Real Market Listing,482.6,24.13,482.6,24.13,0.27252435064935066
1001666,Berlin,Real Market Listing,750.0,51.03,750.0,51.03,0.8183847402597402
1002683,Hamburg,Real Market Listing,649.0,59.0,649.0,59.0,0.9801136363636362
1004666,Berlin,Real Market Listing,755.0,51.97,755.0,51.97,0.8374594155844155
1001672,München,Real Market Listing,1270.0,27.0,1270.0,27.0,0.330762987012987
1002173,München,Real Market Listing,1000.0,22.0,1000.0,22.0,0.22930194805194806
1003303,München,Real Market Listing,730.0,13.0,730.0,13.0,0.046672077922077934
1004457,Köln,Real Market Listing,549.0,24.43,549.0,24.43,0.278612012987013
1005023,Hamburg,Real Market Listing,398.0,38.14,398.0,38.14,0.5568181818181819
1002650,München,Real Market Listing,1350.0,54.55,1350.0,54.55,0.8898133116883116
1005234,Berlin,Real Market Listing,540.0,27.01,540.0,27.01,0.3309659090909091
1005812,Hamburg,Real Market Listing,333.17,29.38,333.17,29.38,0.37905844155844154
1000861,Berlin,Real Market Listing,726.63,55.2,726.63,55.2,0.9030032467532467
1002264,Köln,Real Market Listing,410.0,26.0,410.0,26.0,0.3104707792207792
1004824,Köln,Real Market Listing,1390.0,49.0,1390.0,49.0,0.7771915584415584
1003927,Berlin,Real Market Listing,531.0,24.18,531.0,24.18,0.273538961038961
1002288,Berlin,Real Market Listing,880.0,47.0,880.0,47.0,0.7366071428571428
1001600,Köln,Real Market Listing,399.0,20.0,399.0,20.0,0.18871753246753248
1000172,Hamburg,Real Market Listing,1000.0,58.0,1000.0,58.0,0.9598214285714285
1004319,Berlin,Real Market Listing,655.0,51.0,655.0,51.0,0.8177759740259739
1003349,Köln,Real Market Listing,440.0,19.0,440.0,19.0,0.16842532467532467
1001362,Berlin,Real Market Listing,414.12,59.5,414.12,59.5,0.9902597402597402
1003563,Hamburg,Real Market Listing,480.0,38.0,480.0,38.0,0.5539772727272727
1000121,Hamburg,Real Market Listing,549.0,58.67,549.0,58.67,0.9734172077922078
1000701,Köln,Real Market Listing,620.0,12.0,620.0,12.0,0.026379870129870142
1002034,Köln,Real Market Listing,760.0,22.0,760.0,22.0,0.22930194805194806
1005628,Berlin,Real Market Listing,549.0,54.04,549.0,54.04,0.8794642857142858
1001695,Köln,Real Market Listing,418.0,45.0,418.0,45.0,0.6960227272727272
1001112,Köln,Real Market Listing,680.0,55.0,680.0,55.0,0.8989448051948051
1003950,Hamburg,Real Market Listing,265.69,26.0,265.69,26.0,0.3104707792207792
1004923,Berlin,Real Market Listing,437.0,19.04,437.0,19.04,0.169237012987013
1003515,München,Real Market Listing,770.0,24.9,770.0,24.9,0.28814935064935066
1002939,Berlin,Real Market Listing,504.73,29.69,504.73,29.69,0.385349025974026
1001268,Köln,Real Market Listing,625.0,50.02,625.0,50.02,0.7978896103896105
1004750,München,Real Market Listing,890.0,35.0,890.0,35.0,0.49310064935064934
1001144,München,Real Market Listing,970.0,27.0,970.0,27.0,0.330762987012987
1004532,Berlin,Real Market Listing,740.0,40.0,740.0,40.0,0.5945616883116883
1001918,Hamburg,Real Market Listing,476.06,22.0,476.06,22.0,0.22930194805194806
1000230,München,Real Market Listing,970.0,33.0,970.0,33.0,0.4525162337662338
1005282,Hamburg,Real Market Listing,420.0,25.0,420.0,25.0,0.29017857142857145
1000712,Berlin,Real Market Listing,499.21,59.36,499.21,59.36,0.9874188311688311
1005099,Hamburg,Real Market Listing,660.09,19.79,660.09,19.79,0.18445616883116883
1004667,Berlin,Real Market Listing,1100.0,56.99,1100.0,56.99,0.9393262987012988
1006241,Köln,Real Market Listing,980.0,40.0,980.0,40.0,0.5945616883116883
1000437,Berlin,Real Market Listing,1030.0,55.0,1030.0,55.0,0.8989448051948051
1001046,Berlin,Real Market Listing,880.0,52.0,880.0,52.0,0.8380681818181818
1005229,Köln,Real Market Listing,760.0,22.0,760.0,22.0,0.22930194805194806
1003441,Köln,Real Market Listing,556.5,53.0,556.5,53.0,0.8583603896103895
1003781,Berlin,Real Market Listing,542.69,59.87,542.69,59.87,0.9977678571428572
1004575,München,Real Market Listing,1350.0,34.0,1350.0,34.0,0.47280844155844154
1001448,Köln,Real Market Listing,725.0,51.94,725.0,51.94,0.8368506493506492
1000589,Berlin,Real Market Listing,360.0,22.1,360.0,22.1,0.23133116883116886
1000435,Hamburg,Real Market Listing,380.07,32.63,380.07,32.63,0.4450081168831169
1000177,München,Real Market Listing,1035.0,53.0,1035.0,53.0,0.8583603896103895
1004031,Berlin,Real Market Listing,592.2,56.4,592.2,56.4,0.9273538961038962
1002840,Köln,Real Market Listing,708.55,37.0,708.55,37.0,0.533685064935065
1000168,München,Real Market Listing,1080.0,14.0,1080.0,14.0,0.06696428571428573
1004155,Berlin,Real Market Listing,1098.0,52.0,1098.0,52.0,0.8380681818181818
1003613,Berlin,Real Market Listing,434.0,43.18,434.0,43.18,0.6590909090909092
1001095,Hamburg,Real Market Listing,899.0,54.85,899.0,54.85,0.8959009740259741
1006400,Köln,Real Market Listing,690.0,17.0,690.0,17.0,0.12784090909090912
1002364,Hamburg,Real Market Listing,540.0,19.1,540.0,19.1,0.1704545454545455
1002676,Hamburg,Real Market Listing,497.0,38.0,497.0,38.0,0.5539772727272727
1005673,Hamburg,Real Market Listing,366.36,42.6,366.36,42.6,0.6473214285714286
1002471,Köln,Real Market Listing,855.0,57.0,855.0,57.0,0.9395292207792207
1002348,Köln,Real Market Listing,575.0,57.0,575.0,57.0,0.9395292207792207
1006434,Köln,Real Market Listing,830.0,16.0,830.0,16.0,0.10754870129870131
1005574,München,Real Market Listing,1130.0,18.0,1130.0,18.0,0.1481331168831169
1005956,Berlin,Real Market Listing,700.0,16.0,700.0,16.0,0.10754870129870131
1003082,Berlin,Real Market Listing,545.0,23.16,545.0,23.16,0.2528409090909091
1002406,Berlin,Real Market Listing,950.0,50.7,950.0,50.7,0.8116883116883117
1003985,Berlin,Real Market Listing,653.0,24.24,653.0,24.24,0.2747564935064935
1004093,Köln,Real Market Listing,620.0,35.0,620.0,35.0,0.49310064935064934
1005081,Berlin,Real Market Listing,770.0,58.0,770.0,58.0,0.9598214285714285
1003528,Berlin,Real Market Listing,460.0,44.0,460.0,44.0,0.6757305194805194
1001083,Köln,Real Market Listing,500.0,50.0,500.0,50.0,0.7974837662337662
1000292,München,Real Market Listing,980.0,57.35,980.0,57.35,0.9466314935064936
1005783,Hamburg,Real Market Listing,660.0,58.3,660.0,58.3,0.9659090909090907
1002407,Hamburg,Real Market Listing,750.0,52.53,750.0,52.53,0.8488230519480519
1001025,Berlin,Real Market Listing,629.0,59.61,629.0,59.61,0.9924918831168831
1002985,München,Real Market Listing,1200.0,33.0,1200.0,33.0,0.4525162337662338
1002654,Berlin,Real Market Listing,1080.0,38.0,1080.0,38.0,0.5539772727272727
1002318,Köln,Real Market Listing,770.0,50.0,770.0,50.0,0.7974837662337662
1001129,Berlin,Real Market Listing,530.03,57.3,530.03,57.3,0.945616883116883
1004990,Köln,Real Market Listing,395.0,37.0,395.0,37.0,0.533685064935065
1000453,Köln,Real Market Listing,669.0,58.2,669.0,58.2,0.9638798701298701
1003792,Berlin,Real Market Listing,500.0,35.0,500.0,35.0,0.49310064935064934
1005137,Berlin,Real Market Listing,261.38,32.55,261.38,32.55,0.44338474025974023
1006033,Hamburg,Real Market Listing,1225.0,48.9,1225.0,48.9,0.7751623376623377
1005806,Köln,Real Market Listing,990.0,40.0,990.0,40.0,0.5945616883116883
1003386,Hamburg,Real Market Listing,480.0,53.0,480.0,53.0,0.8583603896103895
1003479,Hamburg,Real Market Listing,362.0,57.77,362.0,57.77,0.9551542207792209
1001839,Hamburg,Real Market Listing,595.0,53.0,595.0,53.0,0.8583603896103895
1003938,Hamburg,Real Market Listing,610.0,31.5,610.0,31.5,0.4220779220779221
1004525,Berlin,Real Market Listing,447.98,27.15,447.98,27.15,0.3338068181818182
1001820,Hamburg,Real Market Listing,600.0,59.0,600.0,59.0,0.9801136363636362
1003682,Hamburg,Real Market Listing,628.0,56.0,628.0,56.0,0.9192370129870129
1004997,Berlin,Real Market Listing,493.0,55.0,493.0,55.0,0.8989448051948051
1000167,Berlin,Real Market Listing,791.68,49.48,791.68,49.48,0.7869318181818182
1005708,Hamburg,Real Market Listing,317.21,19.65,317.21,19.65,0.18161525974025972
1000233,Hamburg,Real Market Listing,949.0,56.0,949.0,56.0,0.9192370129870129
1006175,Berlin,Real Market Listing,500.0,59.16,500.0,59.16,0.9833603896103894
1003095,München,Real Market Listing,1250.0,55.0,1250.0,55.0,0.8989448051948051
1000091,Hamburg,Real Market Listing,414.0,36.0,414.0,36.0,0.5133928571428571
1006397,Berlin,Real Market Listing,607.0,51.62,607.0,51.62,0.8303571428571429
1001858,München,Real Market Listing,1145.0,54.01,1145.0,54.01,0.8788555194805195
1004901,Hamburg,Real Market Listing,1230.0,52.0,1230.0,52.0,0.8380681818181818
1005156,Berlin,Real Market Listing,1000.0,55.0,1000.0,55.0,0.8989448051948051
1005331,Berlin,Real Market Listing,750.0,36.41,750.0,36.41,0.5217126623376622
1001297,Köln,Real Market Listing,590.0,54.44,590.0,54.44,0.8875811688311687
1001699,Berlin,Real Market Listing,594.0,53.95,594.0,53.95,0.877637987012987
1003016,Berlin,Real Market Listing,334.21,30.49,334.21,30.49,0.4015827922077922
1000231,Köln,Real Market Listing,540.0,50.0,540.0,50.0,0.7974837662337662
1001212,Berlin,Real Market Listing,355.39,48.0,355.39,48.0,0.7568993506493505
1004239,München,Real Market Listing,1100.0,22.0,1100.0,22.0,0.22930194805194806
1004922,Köln,Real Market Listing,650.0,55.0,650.0,55.0,0.8989448051948051
1003885,München,Real Market Listing,990.0,35.0,990.0,35.0,0.49310064935064934
1000982,Berlin,Real Market Listing,488.0,31.22,488.0,31.22,0.4163961038961039
1001158,Köln,Real Market Listing,1260.0,42.0,1260.0,42.0,0.6351461038961039
1000106,Berlin,Real Market Listing,1060.0,53.02,1060.0,53.02,0.8587662337662338
1000381,Berlin,Real Market Listing,575.0,35.0,575.0,35.0,0.49310064935064934
1005341,Köln,Real Market Listing,590.0,48.0,590.0,48.0,0.7568993506493505
1004081,München,Real Market Listing,1050.0,27.0,1050.0,27.0,0.330762987012987
1001305,Berlin,Real Market Listing,549.0,50.0,549.0,50.0,0.7974837662337662
1000576,Berlin,Real Market Listing,465.0,19.5,465.0,19.5,0.17857142857142858
1004490,Köln,Real Market Listing,610.0,52.0,610.0,52.0,0.8380681818181818
1000095,München,Real Market Listing,1050.0,35.71,1050.0,35.71,0.5075081168831169
1005995,Berlin,Real Market Listing,850.0,30.0,850.0,30.0,0.39163961038961037
1001817,Berlin,Real Market Listing,696.0,58.8,696.0,58.8,0.9760551948051946
1004722,Köln,Real Market Listing,565.0,33.61,565.0,33.61,0.4648944805194805
1002805,München,Real Market Listing,1180.0,59.0,1180.0,59.0,0.9801136363636362
1006375,Köln,Real Market Listing,849.0,35.0,849.0,35.0,0.49310064935064934
1005149,Berlin,Real Market Listing,461.0,32.28,461.0,32.28,0.43790584415584416
1001454,Berlin,Real Market Listing,959.0,58.1,959.0,58.1,0.9618506493506495
1005715,Berlin,Real Market Listing,629.2,57.2,629.2,57.2,0.9435876623376623
1005436,München,Real Market Listing,795.0,38.35,795.0,38.35,0.5610795454545455
1005882,Berlin,Real Market Listing,390.0,39.0,390.0,39.0,0.5742694805194806
1002298,München,Real Market Listing,700.0,18.0,700.0,18.0,0.1481331168831169
1004292,Köln,Real Market Listing,995.0,47.0,995.0,47.0,0.7366071428571428
1000834,München,Real Market Listing,990.0,34.0,990.0,34.0,0.47280844155844154
1002751,Berlin,Real Market Listing,480.0,34.3,480.0,34.3,0.4788961038961038
1001338,München,Real Market Listing,930.0,32.5,930.0,32.5,0.44237012987012986
1004771,München,Real Market Listing,1450.0,30.0,1450.0,30.0,0.39163961038961037
1002795,Berlin,Real Market Listing,290.0,37.16,290.0,37.16,0.5369318181818181
1004100,München,Real Market Listing,750.0,43.0,750.0,43.0,0.6554383116883116
